Data,Time,Radiation,Temperature,Pressure,Humidity,Speed
9/1/2016 12:00:00 AM,16:00:06,596.57,62,30.42,56,5.62
9/1/2016 12:00:00 AM,15:55:08,628.8,63,30.42,58,6.75
9/1/2016 12:00:00 AM,15:45:07,669.48,63,30.41,58,10.12
9/1/2016 12:00:00 AM,15:40:03,689.85,63,30.42,60,5.62
9/1/2016 12:00:00 AM,15:30:10,725.79,62,30.41,56,2.25
9/1/2016 12:00:00 AM,15:25:07,739.28,62,30.41,58,11.25
9/1/2016 12:00:00 AM,15:20:05,760.63,62,30.41,55,9
9/1/2016 12:00:00 AM,15:15:07,773.13,63,30.41,63,11.25
9/1/2016 12:00:00 AM,15:10:09,782.78,62,30.41,60,2.25
9/1/2016 12:00:00 AM,15:05:04,793.65,62,30.42,58,7.87
9/1/2016 12:00:00 AM,15:00:06,806.42,62,30.42,59,5.62
9/1/2016 12:00:00 AM,14:50:04,843.89,62,30.42,57,11.25
9/1/2016 12:00:00 AM,14:45:08,856.11,62,30.42,60,5.62
9/1/2016 12:00:00 AM,14:40:08,866.92,62,30.42,59,7.87
9/1/2016 12:00:00 AM,14:35:03,877.7,62,30.42,58,9
9/1/2016 12:00:00 AM,14:30:05,884.62,63,30.42,61,7.87
9/1/2016 12:00:00 AM,14:25:04,902.24,62,30.42,61,3.37
9/1/2016 12:00:00 AM,14:20:09,918.24,62,30.42,59,9
9/1/2016 12:00:00 AM,14:15:04,926.05,63,30.43,61,4.5
9/1/2016 12:00:00 AM,14:10:06,942.14,63,30.43,56,4.5
9/1/2016 12:00:00 AM,14:05:06,948.24,62,30.43,56,9
9/1/2016 12:00:00 AM,14:00:07,972.4,62,30.43,57,4.5
9/1/2016 12:00:00 AM,13:55:06,978.9,62,30.43,61,6.75
9/1/2016 12:00:00 AM,13:50:05,989.02,62,30.43,61,6.75
9/1/2016 12:00:00 AM,13:40:07,1004.49,62,30.44,67,2.25
9/1/2016 12:00:00 AM,13:35:10,998.96,62,30.44,62,10.12
9/1/2016 12:00:00 AM,13:30:10,1018.59,61,30.44,66,6.75
9/1/2016 12:00:00 AM,13:25:04,1019.48,62,30.44,65,9
9/1/2016 12:00:00 AM,13:20:08,1039.12,62,30.44,65,3.37
9/1/2016 12:00:00 AM,13:15:07,1048.67,62,30.44,57,7.87
9/1/2016 12:00:00 AM,13:10:04,1058.61,61,30.44,61,5.62
9/1/2016 12:00:00 AM,13:05:07,1051.8,61,30.45,68,4.5
9/1/2016 12:00:00 AM,13:00:09,1059.15,61,30.45,64,10.12
9/1/2016 12:00:00 AM,12:45:06,1069.16,61,30.45,62,4.5
9/1/2016 12:00:00 AM,12:40:05,1073.43,60,30.45,60,11.25
9/1/2016 12:00:00 AM,12:30:07,1072.94,60,30.45,68,5.62
9/1/2016 12:00:00 AM,12:20:05,1072.24,60,30.45,68,11.25
9/1/2016 12:00:00 AM,12:15:09,1067.15,60,30.46,71,6.75
9/1/2016 12:00:00 AM,12:05:05,1070.12,60,30.46,69,5.62
9/1/2016 12:00:00 AM,12:00:10,1065.3,60,30.46,73,5.62
9/1/2016 12:00:00 AM,11:55:08,1061.27,60,30.46,72,7.87
9/1/2016 12:00:00 AM,11:50:05,1063.06,60,30.46,71,3.37
9/1/2016 12:00:00 AM,11:40:09,1000.96,59,30.46,71,11.25
9/1/2016 12:00:00 AM,11:35:09,1005.43,59,30.46,76,10.12
9/1/2016 12:00:00 AM,11:30:05,974.1,59,30.46,73,7.87
9/1/2016 12:00:00 AM,11:25:08,952.03,58,30.46,77,14.62
9/1/2016 12:00:00 AM,11:20:07,978.36,58,30.46,76,11.25
9/1/2016 12:00:00 AM,11:10:06,1009.88,58,30.47,77,7.87
9/1/2016 12:00:00 AM,11:00:06,1013.32,59,30.47,71,16.87
9/1/2016 12:00:00 AM,10:55:06,1008.46,59,30.47,74,6.75
9/1/2016 12:00:00 AM,10:50:03,1012.53,59,30.47,78,5.62
9/1/2016 12:00:00 AM,10:45:04,1006.1,58,30.47,73,7.87
9/1/2016 12:00:00 AM,10:40:09,1027.63,58,30.47,74,4.5
9/1/2016 12:00:00 AM,10:35:08,1073.71,58,30.47,74,5.62
9/1/2016 12:00:00 AM,10:20:08,486.31,58,30.47,70,7.87
9/1/2016 12:00:00 AM,10:15:05,986.69,58,30.47,73,13.5
9/1/2016 12:00:00 AM,10:10:06,916.47,57,30.47,76,4.5
9/1/2016 12:00:00 AM,10:05:09,999.94,57,30.47,76,9
9/1/2016 12:00:00 AM,10:00:07,928.27,57,30.47,77,4.5
9/1/2016 12:00:00 AM,09:55:07,899.06,57,30.47,76,7.87
9/1/2016 12:00:00 AM,09:40:08,794.6,56,30.46,71,12.37
9/1/2016 12:00:00 AM,09:35:11,725.35,56,30.46,69,5.62
9/1/2016 12:00:00 AM,09:30:07,831.38,56,30.46,71,6.75
9/1/2016 12:00:00 AM,09:25:09,724.35,55,30.46,72,3.37
9/1/2016 12:00:00 AM,09:20:08,838.66,54,30.46,85,9
9/1/2016 12:00:00 AM,09:15:05,793.15,54,30.46,78,12.37
9/1/2016 12:00:00 AM,09:10:07,398.94,54,30.46,81,3.37
9/1/2016 12:00:00 AM,09:05:08,708.67,55,30.46,69,5.62
9/1/2016 12:00:00 AM,09:00:11,786.81,54,30.46,69,9
9/1/2016 12:00:00 AM,08:50:08,462.71,53,30.45,75,3.37
9/1/2016 12:00:00 AM,08:40:09,234.56,54,30.45,73,7.87
9/1/2016 12:00:00 AM,08:35:06,633.24,53,30.45,72,10.12
9/1/2016 12:00:00 AM,08:30:05,386.25,54,30.45,74,4.5
9/1/2016 12:00:00 AM,08:25:04,587.37,53,30.45,78,3.37
9/1/2016 12:00:00 AM,08:20:07,555.78,53,30.45,82,12.37
9/1/2016 12:00:00 AM,08:15:06,449,52,30.45,93,13.5
9/1/2016 12:00:00 AM,08:10:04,406.11,51,30.45,99,4.5
9/1/2016 12:00:00 AM,07:55:05,183.46,51,30.44,96,5.62
9/1/2016 12:00:00 AM,07:50:07,146.12,51,30.44,95,2.25
9/1/2016 12:00:00 AM,07:40:05,242.53,51,30.44,94,6.75
9/1/2016 12:00:00 AM,07:35:05,155.07,50,30.43,92,2.25
9/1/2016 12:00:00 AM,07:20:05,92.24,50,30.43,81,3.37
9/1/2016 12:00:00 AM,07:15:05,87.65,50,30.43,78,9
9/1/2016 12:00:00 AM,07:10:09,62.49,50,30.42,78,13.5
9/1/2016 12:00:00 AM,07:05:06,63.75,50,30.42,76,6.75
9/1/2016 12:00:00 AM,07:00:06,51.8,49,30.42,78,12.37
9/1/2016 12:00:00 AM,06:50:08,43.18,49,30.42,90,11.25
9/1/2016 12:00:00 AM,06:45:08,53.19,49,30.42,90,5.62
9/1/2016 12:00:00 AM,06:40:08,43.99,49,30.42,82,11.25
9/1/2016 12:00:00 AM,06:35:09,27.94,50,30.42,76,7.87
9/1/2016 12:00:00 AM,06:25:07,18.71,49,30.41,71,4.5
9/1/2016 12:00:00 AM,06:20:10,13.64,49,30.41,73,13.5
9/1/2016 12:00:00 AM,06:15:06,11.28,49,30.41,73,6.75
9/1/2016 12:00:00 AM,06:10:10,9.09,48,30.41,72,4.5
9/1/2016 12:00:00 AM,06:05:07,8.3,48,30.41,76,10.12
9/1/2016 12:00:00 AM,06:00:07,4.43,49,30.41,76,6.75
9/1/2016 12:00:00 AM,05:50:12,1.72,48,30.41,80,10.12
9/1/2016 12:00:00 AM,05:45:05,1.87,48,30.42,86,9
9/1/2016 12:00:00 AM,05:40:05,2.02,48,30.41,92,3.37
9/1/2016 12:00:00 AM,05:30:07,1.71,49,30.41,101,11.25
9/1/2016 12:00:00 AM,05:25:04,1.71,49,30.41,102,9
9/1/2016 12:00:00 AM,05:20:05,1.73,49,30.41,102,11.25
9/1/2016 12:00:00 AM,05:15:06,1.76,50,30.41,102,9
9/1/2016 12:00:00 AM,05:10:09,1.71,50,30.41,102,10.12
9/1/2016 12:00:00 AM,05:05:05,1.85,50,30.41,102,7.87
9/1/2016 12:00:00 AM,05:00:11,1.61,49,30.42,102,3.37
9/1/2016 12:00:00 AM,04:55:05,2.73,49,30.41,102,16.87
9/1/2016 12:00:00 AM,04:50:07,3.22,49,30.41,102,2.25
9/1/2016 12:00:00 AM,04:45:08,2.67,49,30.41,102,1.12
9/1/2016 12:00:00 AM,04:40:07,2.38,49,30.41,102,6.75
9/1/2016 12:00:00 AM,04:35:04,2.85,49,30.41,102,6.75
9/1/2016 12:00:00 AM,04:30:03,3.2,49,30.41,102,5.62
9/1/2016 12:00:00 AM,04:25:03,2.63,49,30.41,102,12.37
9/1/2016 12:00:00 AM,04:20:04,2.2,49,30.41,102,9
9/1/2016 12:00:00 AM,04:15:04,2.34,49,30.41,102,9
9/1/2016 12:00:00 AM,04:10:03,3.35,49,30.4,102,7.87
9/1/2016 12:00:00 AM,04:05:07,2.03,49,30.4,102,7.87
9/1/2016 12:00:00 AM,04:00:04,1.69,50,30.4,102,10.12
9/1/2016 12:00:00 AM,03:55:12,2.02,50,30.4,102,3.37
9/1/2016 12:00:00 AM,03:50:04,2.12,50,30.4,102,9
9/1/2016 12:00:00 AM,03:45:07,2.17,51,30.4,102,6.75
9/1/2016 12:00:00 AM,03:40:08,2.83,51,30.4,102,6.75
9/1/2016 12:00:00 AM,03:35:07,2.59,51,30.4,103,5.62
9/1/2016 12:00:00 AM,03:30:05,2.93,51,30.4,103,4.5
9/1/2016 12:00:00 AM,03:25:12,2.63,51,30.4,103,2.25
9/1/2016 12:00:00 AM,03:20:08,2.27,51,30.4,103,9
9/1/2016 12:00:00 AM,03:15:06,2.26,51,30.4,103,1.12
9/1/2016 12:00:00 AM,03:10:06,2.03,51,30.4,103,7.87
9/1/2016 12:00:00 AM,03:05:05,1.94,51,30.4,103,4.5
9/1/2016 12:00:00 AM,02:55:04,2.12,51,30.4,103,2.25
9/1/2016 12:00:00 AM,02:50:07,2.25,51,30.4,103,9
9/1/2016 12:00:00 AM,02:45:04,2.3,51,30.4,103,12.37
9/1/2016 12:00:00 AM,02:40:09,2.74,51,30.4,103,11.25
9/1/2016 12:00:00 AM,02:35:10,2.52,51,30.4,103,5.62
9/1/2016 12:00:00 AM,02:30:06,2.87,51,30.4,103,14.62
9/1/2016 12:00:00 AM,02:25:06,3.24,51,30.4,103,9
9/1/2016 12:00:00 AM,02:20:08,2.58,51,30.41,103,7.87
9/1/2016 12:00:00 AM,02:15:03,2.57,51,30.41,103,12.37
9/1/2016 12:00:00 AM,02:10:09,3.26,51,30.41,103,4.5
9/1/2016 12:00:00 AM,02:05:05,2.84,51,30.41,103,12.37
9/1/2016 12:00:00 AM,02:00:05,3.51,51,30.41,103,14.62
9/1/2016 12:00:00 AM,01:55:04,3.37,51,30.42,103,5.62
9/1/2016 12:00:00 AM,01:50:43,3.13,51,30.41,103,5.62
9/1/2016 12:00:00 AM,01:45:08,3.9,52,30.41,103,5.62
9/1/2016 12:00:00 AM,01:40:07,3.25,52,30.42,103,3.37
9/1/2016 12:00:00 AM,01:35:04,3.76,52,30.41,103,10.12
9/1/2016 12:00:00 AM,01:30:08,3.63,52,30.41,103,3.37
9/1/2016 12:00:00 AM,01:25:06,3.55,51,30.42,103,4.5
9/1/2016 12:00:00 AM,01:20:03,2.06,51,30.42,103,7.87
9/1/2016 12:00:00 AM,01:15:14,2.4,51,30.42,103,3.37
9/1/2016 12:00:00 AM,01:10:06,2.1,51,30.42,103,4.5
9/1/2016 12:00:00 AM,01:05:05,2.07,52,30.42,103,4.5
9/1/2016 12:00:00 AM,01:00:07,2.1,52,30.43,103,4.5
9/1/2016 12:00:00 AM,00:55:04,2.06,52,30.43,103,7.87
9/1/2016 12:00:00 AM,00:50:06,2.07,51,30.43,103,1.12
9/1/2016 12:00:00 AM,00:45:04,2.15,51,30.43,103,4.5
9/1/2016 12:00:00 AM,00:30:09,2.25,51,30.43,103,11.25
9/1/2016 12:00:00 AM,00:25:05,2.21,51,30.43,103,18
9/1/2016 12:00:00 AM,00:20:06,2.16,51,30.43,103,7.87
9/1/2016 12:00:00 AM,00:05:10,2.83,51,30.43,103,9
9/1/2016 12:00:00 AM,00:00:08,2.58,51,30.43,103,11.25
10/31/2016 12:00:00 AM,23:55:17,1.26,47,30.48,56,7.87
10/31/2016 12:00:00 AM,23:50:20,1.26,48,30.48,56,5.62
10/31/2016 12:00:00 AM,23:45:21,1.26,48,30.48,55,2.25
10/31/2016 12:00:00 AM,23:40:20,1.29,47,30.48,56,3.37
10/31/2016 12:00:00 AM,23:35:18,1.26,46,30.48,66,5.62
10/31/2016 12:00:00 AM,23:30:18,1.21,47,30.48,63,5.62
10/31/2016 12:00:00 AM,23:25:21,1.25,47,30.48,62,6.75
10/31/2016 12:00:00 AM,23:20:18,1.27,47,30.48,64,4.5
10/31/2016 12:00:00 AM,23:15:18,1.27,47,30.48,63,5.62
10/31/2016 12:00:00 AM,23:10:18,1.25,46,30.48,67,5.62
10/31/2016 12:00:00 AM,23:05:17,1.27,46,30.48,73,7.87
10/31/2016 12:00:00 AM,23:00:18,1.29,46,30.49,79,7.87
10/31/2016 12:00:00 AM,22:55:18,1.27,46,30.49,84,4.5
10/31/2016 12:00:00 AM,22:50:20,1.19,46,30.49,85,6.75
10/31/2016 12:00:00 AM,22:45:20,1.23,46,30.49,88,7.87
10/31/2016 12:00:00 AM,22:40:18,1.22,46,30.49,88,6.75
10/31/2016 12:00:00 AM,22:35:18,1.23,46,30.49,86,9
10/31/2016 12:00:00 AM,22:30:22,1.19,45,30.49,87,7.87
10/31/2016 12:00:00 AM,22:25:17,1.22,45,30.49,88,12.37
10/31/2016 12:00:00 AM,22:20:18,1.23,45,30.49,90,6.75
10/31/2016 12:00:00 AM,22:15:21,1.2,45,30.49,92,11.25
10/31/2016 12:00:00 AM,22:10:23,1.2,45,30.49,96,10.12
10/31/2016 12:00:00 AM,22:05:20,1.27,45,30.49,97,10.12
10/31/2016 12:00:00 AM,22:00:18,1.26,45,30.49,97,2.25
10/31/2016 12:00:00 AM,21:55:18,1.27,45,30.49,96,7.87
10/31/2016 12:00:00 AM,21:50:20,1.29,46,30.5,95,2.25
10/31/2016 12:00:00 AM,21:45:17,1.29,46,30.5,94,3.37
10/31/2016 12:00:00 AM,21:40:18,1.28,46,30.5,94,2.25
10/31/2016 12:00:00 AM,21:35:18,1.29,46,30.49,90,1.12
10/31/2016 12:00:00 AM,21:30:20,1.29,45,30.49,89,6.75
10/31/2016 12:00:00 AM,21:25:18,1.28,45,30.49,91,3.37
10/31/2016 12:00:00 AM,21:20:20,1.24,45,30.49,89,13.5
10/31/2016 12:00:00 AM,21:15:17,1.25,45,30.49,92,6.75
10/31/2016 12:00:00 AM,21:10:18,1.27,45,30.49,93,12.37
10/31/2016 12:00:00 AM,21:05:18,1.23,45,30.49,90,2.25
10/31/2016 12:00:00 AM,21:00:17,1.27,45,30.49,88,5.62
10/31/2016 12:00:00 AM,20:55:18,1.28,45,30.49,86,7.87
10/31/2016 12:00:00 AM,20:50:18,1.25,46,30.49,86,6.75
10/31/2016 12:00:00 AM,20:45:18,1.24,46,30.48,86,2.25
10/31/2016 12:00:00 AM,20:40:20,1.25,47,30.48,86,1.12
10/31/2016 12:00:00 AM,20:35:20,1.27,47,30.48,80,1.12
10/31/2016 12:00:00 AM,20:30:18,1.31,47,30.48,67,1.12
10/31/2016 12:00:00 AM,20:25:18,1.25,47,30.48,69,2.25
10/31/2016 12:00:00 AM,20:20:19,1.32,47,30.48,70,12.37
10/31/2016 12:00:00 AM,20:15:19,1.28,47,30.48,75,3.37
10/31/2016 12:00:00 AM,20:10:18,1.25,47,30.48,78,7.87
10/31/2016 12:00:00 AM,20:05:17,1.27,47,30.48,83,1.12
10/31/2016 12:00:00 AM,20:00:20,1.29,47,30.48,81,2.25
10/31/2016 12:00:00 AM,19:55:18,1.23,47,30.47,79,5.62
10/31/2016 12:00:00 AM,19:50:18,1.32,46,30.47,75,6.75
10/31/2016 12:00:00 AM,19:45:18,1.29,45,30.47,82,6.75
10/31/2016 12:00:00 AM,19:40:17,1.23,45,30.47,97,7.87
10/31/2016 12:00:00 AM,19:35:20,1.22,46,30.47,98,5.62
10/31/2016 12:00:00 AM,19:30:18,1.24,46,30.47,98,6.75
10/31/2016 12:00:00 AM,19:25:18,1.21,46,30.47,98,1.12
10/31/2016 12:00:00 AM,19:20:17,1.22,46,30.46,97,9
10/31/2016 12:00:00 AM,19:15:17,1.21,46,30.46,96,5.62
10/31/2016 12:00:00 AM,19:10:18,1.21,46,30.46,95,4.5
10/31/2016 12:00:00 AM,19:05:19,1.21,47,30.46,93,9
10/31/2016 12:00:00 AM,19:00:20,1.22,48,30.46,88,3.37
10/31/2016 12:00:00 AM,18:55:18,1.24,48,30.46,78,1.12
10/31/2016 12:00:00 AM,18:50:17,1.21,48,30.46,67,5.62
10/31/2016 12:00:00 AM,18:45:18,1.21,47,30.46,69,7.87
10/31/2016 12:00:00 AM,18:40:17,1.29,47,30.46,77,5.62
10/31/2016 12:00:00 AM,18:35:17,1.25,47,30.45,84,6.75
10/31/2016 12:00:00 AM,18:30:18,1.27,47,30.46,88,9
10/31/2016 12:00:00 AM,18:25:18,1.3,46,30.46,90,9
10/31/2016 12:00:00 AM,18:20:17,1.27,46,30.46,93,7.87
10/31/2016 12:00:00 AM,18:15:17,1.31,46,30.46,98,10.12
10/31/2016 12:00:00 AM,18:10:18,1.26,46,30.46,99,11.25
10/31/2016 12:00:00 AM,18:05:19,1.29,46,30.45,99,12.37
10/31/2016 12:00:00 AM,18:00:17,1.28,46,30.45,99,4.5
10/31/2016 12:00:00 AM,17:55:20,3.76,46,30.45,99,3.37
10/31/2016 12:00:00 AM,17:50:18,2.06,46,30.45,99,10.12
10/31/2016 12:00:00 AM,17:45:20,3.06,46,30.45,99,1.12
10/31/2016 12:00:00 AM,17:40:17,5.35,47,30.46,99,6.75
10/31/2016 12:00:00 AM,17:35:17,6.09,47,30.46,99,4.5
10/31/2016 12:00:00 AM,17:30:18,10.1,47,30.46,98,5.62
10/31/2016 12:00:00 AM,17:25:18,19.05,47,30.45,98,3.37
10/31/2016 12:00:00 AM,17:20:20,24.66,47,30.45,98,4.5
10/31/2016 12:00:00 AM,17:15:17,26.07,47,30.45,97,2.25
10/31/2016 12:00:00 AM,17:10:18,46.06,48,30.45,96,6.75
10/31/2016 12:00:00 AM,17:05:17,68.77,48,30.45,95,4.5
10/31/2016 12:00:00 AM,17:00:18,68.29,48,30.45,96,7.87
10/31/2016 12:00:00 AM,16:55:20,71.95,48,30.45,96,2.25
10/31/2016 12:00:00 AM,16:50:17,79.56,48,30.45,97,3.37
10/31/2016 12:00:00 AM,16:45:18,99.98,48,30.45,96,6.75
10/31/2016 12:00:00 AM,16:40:20,115.07,48,30.44,96,6.75
10/31/2016 12:00:00 AM,16:35:17,129.82,48,30.44,96,4.5
10/31/2016 12:00:00 AM,16:30:17,138.66,49,30.44,95,6.75
10/31/2016 12:00:00 AM,16:25:18,159.63,49,30.44,94,6.75
10/31/2016 12:00:00 AM,16:20:18,184.7,50,30.44,93,5.62
10/31/2016 12:00:00 AM,16:15:18,209.78,50,30.44,91,4.5
10/31/2016 12:00:00 AM,16:10:17,250.68,50,30.44,91,3.37
10/31/2016 12:00:00 AM,16:05:17,241.93,51,30.44,89,3.37
10/31/2016 12:00:00 AM,16:00:17,177.01,52,30.44,85,4.5
10/31/2016 12:00:00 AM,15:55:17,162.53,52,30.43,82,4.5
10/31/2016 12:00:00 AM,15:50:17,239.11,53,30.44,81,4.5
10/31/2016 12:00:00 AM,15:45:19,295.27,53,30.43,78,3.37
10/31/2016 12:00:00 AM,15:40:19,384.83,53,30.44,80,6.75
10/31/2016 12:00:00 AM,15:35:18,415.32,54,30.43,76,5.62
10/31/2016 12:00:00 AM,15:30:20,484.94,54,30.43,76,7.87
10/31/2016 12:00:00 AM,15:25:22,539.77,54,30.44,75,5.62
10/31/2016 12:00:00 AM,15:20:17,570.01,54,30.43,81,3.37
10/31/2016 12:00:00 AM,15:15:17,619.04,54,30.43,84,3.37
10/31/2016 12:00:00 AM,15:10:19,672.24,53,30.43,89,4.5
10/31/2016 12:00:00 AM,15:05:20,701.77,53,30.43,92,5.62
10/31/2016 12:00:00 AM,15:00:17,730.13,53,30.43,92,3.37
10/31/2016 12:00:00 AM,14:55:20,606.76,53,30.43,93,4.5
10/31/2016 12:00:00 AM,14:50:18,560,52,30.43,95,7.87
10/31/2016 12:00:00 AM,14:45:18,548.94,52,30.43,94,7.87
10/31/2016 12:00:00 AM,14:40:17,365.99,52,30.43,95,3.37
10/31/2016 12:00:00 AM,14:35:17,406.68,52,30.43,95,5.62
10/31/2016 12:00:00 AM,14:30:21,374.2,52,30.43,94,11.25
10/31/2016 12:00:00 AM,14:25:18,393.4,52,30.43,95,4.5
10/31/2016 12:00:00 AM,14:20:17,439.26,52,30.43,95,5.62
10/31/2016 12:00:00 AM,14:15:17,433.19,52,30.43,95,5.62
10/31/2016 12:00:00 AM,14:10:18,469.7,52,30.43,95,12.37
10/31/2016 12:00:00 AM,14:05:18,376.26,52,30.44,95,14.62
10/31/2016 12:00:00 AM,14:00:17,302.82,53,30.44,94,3.37
10/31/2016 12:00:00 AM,13:55:18,504.88,54,30.44,93,7.87
10/31/2016 12:00:00 AM,13:50:18,695.06,54,30.43,92,9
10/31/2016 12:00:00 AM,13:45:18,612.49,54,30.44,90,11.25
10/31/2016 12:00:00 AM,13:40:18,687.7,53,30.44,88,3.37
10/31/2016 12:00:00 AM,13:35:17,786.47,53,30.44,85,5.62
10/31/2016 12:00:00 AM,13:30:18,544.37,53,30.44,86,12.37
10/31/2016 12:00:00 AM,13:25:19,746.62,53,30.44,88,7.87
10/31/2016 12:00:00 AM,13:20:20,765.34,52,30.44,88,9
10/31/2016 12:00:00 AM,13:15:18,504.41,52,30.45,87,13.5
10/31/2016 12:00:00 AM,13:10:18,427.33,52,30.45,89,5.62
10/31/2016 12:00:00 AM,13:05:18,385.5,52,30.45,91,10.12
10/31/2016 12:00:00 AM,13:00:18,392.64,52,30.45,90,3.37
10/31/2016 12:00:00 AM,12:55:21,421.25,52,30.46,91,11.25
10/31/2016 12:00:00 AM,12:50:17,453.91,52,30.46,91,9
10/31/2016 12:00:00 AM,12:45:18,438.5,52,30.46,91,5.62
10/31/2016 12:00:00 AM,12:40:17,442.23,52,30.46,90,4.5
10/31/2016 12:00:00 AM,12:35:17,437.54,52,30.47,91,9
10/31/2016 12:00:00 AM,12:30:21,417.84,52,30.46,89,5.62
10/31/2016 12:00:00 AM,12:25:20,419.59,52,30.47,90,10.12
10/31/2016 12:00:00 AM,12:20:17,420.95,52,30.47,93,9
10/31/2016 12:00:00 AM,12:15:17,407.96,53,30.47,93,7.87
10/31/2016 12:00:00 AM,12:10:18,453.69,53,30.47,93,12.37
10/31/2016 12:00:00 AM,12:05:18,473.01,54,30.47,91,5.62
10/31/2016 12:00:00 AM,12:00:17,613.34,54,30.47,89,11.25
10/31/2016 12:00:00 AM,11:55:20,627.41,54,30.47,90,11.25
10/31/2016 12:00:00 AM,11:50:18,671.7,54,30.47,91,7.87
10/31/2016 12:00:00 AM,11:45:21,759.23,54,30.48,91,9
10/31/2016 12:00:00 AM,11:40:18,631.76,54,30.48,89,4.5
10/31/2016 12:00:00 AM,11:35:17,662.73,54,30.48,89,5.62
10/31/2016 12:00:00 AM,11:30:18,762.55,53,30.48,91,6.75
10/31/2016 12:00:00 AM,11:25:19,595.16,53,30.48,93,4.5
10/31/2016 12:00:00 AM,11:20:17,587.19,53,30.49,93,4.5
10/31/2016 12:00:00 AM,11:15:20,633.92,53,30.49,95,2.25
10/31/2016 12:00:00 AM,11:10:18,544.57,53,30.49,94,4.5
10/31/2016 12:00:00 AM,11:05:18,1410.52,53,30.49,96,11.25
10/31/2016 12:00:00 AM,11:00:20,533.65,53,30.49,97,3.37
10/31/2016 12:00:00 AM,10:55:17,975.63,53,30.49,98,4.5
10/31/2016 12:00:00 AM,10:50:18,919.41,53,30.5,98,6.75
10/31/2016 12:00:00 AM,10:45:18,696.09,53,30.49,97,6.75
10/31/2016 12:00:00 AM,10:40:20,877.95,53,30.5,95,7.87
10/31/2016 12:00:00 AM,10:35:18,671.04,54,30.5,94,2.25
10/31/2016 12:00:00 AM,10:30:21,589.98,54,30.5,91,10.12
10/31/2016 12:00:00 AM,10:25:20,989.57,54,30.5,87,11.25
10/31/2016 12:00:00 AM,10:20:17,566.57,54,30.5,91,5.62
10/31/2016 12:00:00 AM,10:15:18,696.91,54,30.5,87,3.37
10/31/2016 12:00:00 AM,10:10:18,587.12,54,30.5,85,4.5
10/31/2016 12:00:00 AM,10:05:18,903.16,55,30.5,85,12.37
10/31/2016 12:00:00 AM,10:00:18,541.01,55,30.5,81,6.75
10/31/2016 12:00:00 AM,09:55:18,1168.36,55,30.5,83,9
10/31/2016 12:00:00 AM,09:50:20,832.12,54,30.5,86,12.37
10/31/2016 12:00:00 AM,09:45:18,615.94,54,30.51,91,5.62
10/31/2016 12:00:00 AM,09:40:19,586.34,54,30.51,96,4.5
10/31/2016 12:00:00 AM,09:35:17,744.08,53,30.51,97,5.62
10/31/2016 12:00:00 AM,09:30:17,560.95,53,30.51,97,1.12
10/31/2016 12:00:00 AM,09:25:21,564.66,53,30.51,95,6.75
10/31/2016 12:00:00 AM,09:20:21,698.81,53,30.51,95,4.5
10/31/2016 12:00:00 AM,09:15:18,447.7,52,30.51,96,6.75
10/31/2016 12:00:00 AM,09:10:17,647,52,30.51,96,6.75
10/31/2016 12:00:00 AM,09:05:18,372.67,52,30.5,97,3.37
10/31/2016 12:00:00 AM,09:00:21,384.98,52,30.5,99,7.87
10/31/2016 12:00:00 AM,08:55:22,536.36,52,30.5,101,15.75
10/31/2016 12:00:00 AM,08:50:21,741.66,51,30.5,100,6.75
10/31/2016 12:00:00 AM,08:45:18,284.27,51,30.5,101,6.75
10/31/2016 12:00:00 AM,08:40:17,345.55,51,30.5,101,6.75
10/31/2016 12:00:00 AM,08:35:21,290.57,50,30.5,101,4.5
10/31/2016 12:00:00 AM,08:30:23,469.12,50,30.5,101,3.37
10/31/2016 12:00:00 AM,08:25:23,180.22,50,30.49,101,3.37
10/31/2016 12:00:00 AM,08:20:18,208.49,50,30.49,101,5.62
10/31/2016 12:00:00 AM,08:15:18,153.45,50,30.49,101,7.87
10/31/2016 12:00:00 AM,08:10:20,147.07,50,30.49,101,7.87
10/31/2016 12:00:00 AM,08:05:17,130.69,50,30.49,101,9
10/31/2016 12:00:00 AM,08:00:17,90.6,50,30.49,101,7.87
10/31/2016 12:00:00 AM,07:55:18,125.23,50,30.49,101,2.25
10/31/2016 12:00:00 AM,07:50:18,178.57,50,30.49,101,3.37
10/31/2016 12:00:00 AM,07:45:21,159.68,50,30.49,101,1.12
10/31/2016 12:00:00 AM,07:40:20,167.95,50,30.49,101,3.37
10/31/2016 12:00:00 AM,07:35:18,93.18,50,30.49,100,10.12
10/31/2016 12:00:00 AM,07:30:18,127.19,50,30.49,101,12.37
10/31/2016 12:00:00 AM,07:25:17,125.71,49,30.49,101,7.87
10/31/2016 12:00:00 AM,07:20:17,86.03,49,30.49,101,4.5
10/31/2016 12:00:00 AM,07:15:18,58.78,49,30.48,101,9
10/31/2016 12:00:00 AM,07:10:18,64.18,49,30.48,101,6.75
10/31/2016 12:00:00 AM,07:05:18,55.61,49,30.48,101,9
10/31/2016 12:00:00 AM,07:00:20,48.87,49,30.48,101,5.62
10/31/2016 12:00:00 AM,06:55:21,38.13,49,30.48,101,10.12
10/31/2016 12:00:00 AM,06:50:17,42.15,49,30.48,101,11.25
10/31/2016 12:00:00 AM,06:45:17,32.73,49,30.48,100,6.75
